32.301827,61.720382,-279.573245
32.651857,57.680566,-273.177958
27.662532,63.580978,-292.290557
1.575238,56.761444,-288.925251
0.528808,52.386529,-277.998637
3.994844,45.205584,-283.677699
5.57212,43.251915,-273.43526
24.849675,41.942589,-281.414767
23.391771,70.461158,-279.470705
6.331769,66.575594,-278.873597
7.548709,64.915758,-267.565319
10.75321,58.151093,-256.547419
12.931764,66.913717,-294.137554
18.018845,68.553111,-292.401464
25.441002,46.777445,-292.522075
12.945806,43.482053,-261.425658
25.374648,49.633333,-256.33998
14.146586,69.234152,-270.814468
6.977581,62.771262,-295.052571
3.912879,59.76799,-266.001152
3.809165,48.467839,-266.96687
16.411502,39.472725,-269.773934
16.622847,39.037903,-279.18111
11.343068,42.190126,-289.593768
28.713756,43.577371,-274.669261
24.455448,42.241906,-264.624376
32.502955,50.855657,-284.030565
22.716294,43.029967,-286.83355
29.048012,58.188393,-259.149865
31.802995,57.799137,-267.320525
30.480287,50.771688,-260.584604
25.190538,55.486494,-255.735363
19.641379,58.672668,-252.51861
16.406743,58.880206,-252.625536
13.458169,56.7596,-252.411229
13.805615,53.411871,-252.320487
16.719055,51.171436,-252.340889
20.529246,51.749091,-252.027238
22.089359,55.401856,-252.425052
4.03809,51.755491,-264.532094
16.566604,47.839655,-256.094036
20.165721,45.031399,-257.699607
19.461544,42.219293,-261.174275
22.068713,39.86196,-273.298801
13.57604,46.042162,-296.325363
20.119541,43.37248,-290.684361
18.285071,41.308246,-286.914676
10.28366,50.222725,-297.931071
10.143398,51.766136,-299.201461
8.325627,55.678788,-299.783357
9.2355,60.403921,-299.755517
13.080713,62.797197,-299.301477
17.812518,61.346027,-299.572875
9.155149,40.942343,-280.292505
6.505843,50.330334,-295.187876
18.841691,60.169797,-299.988686
23.254885,58.029586,-299.885736
24.008079,55.292633,-299.843768
22.602283,51.592997,-299.832985
19.606377,49.599367,-299.988932
16.059319,48.389658,-299.916511
13.529563,48.873429,-299.840008
12.110307,51.151765,-299.952654
9.445095,53.53013,-299.814737
22.447831,64.395755,-295.254372
28.460238,55.955173,-294.937699
24.701308,48.997653,-295.675844
18.369694,46.249448,-296.581759
17.077109,43.282522,-292.627088
31.882326,54.861098,-288.641998
31.376823,62.12289,-285.982436
20.436523,70.989227,-284.374414
23.415389,68.986956,-271.153939
23.749122,59.623472,-256.40111
30.123446,54.943958,-259.292052
31.667706,54.476035,-262.590729
32.72809,52.852447,-269.410985
32.389306,48.227201,-275.479246
29.395311,63.728242,-267.990879
18.35801,64.263557,-259.89336
15.098838,67.394923,-265.964294
7.988241,55.608355,-258.059505
11.488489,53.692666,-255.042274
18.413808,49.72308,-254.411549
27.462137,45.002801,-262.545083
30.007351,65.413149,-277.151274
8.265907,67.717309,-287.9206
3.036923,62.49226,-286.193108
4.330709,63.384658,-274.588715
14.989161,70.952875,-278.480865
23.678166,69.008918,-288.399578
19.575095,63.5428,-296.303501
13.834551,70.488433,-285.830202
